ID,galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15â€“64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15â€“24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),Well-Being Index
25657,999000,UGC 4483,0.713038735,58.22576968,22302.02746,0.525635208,11.7764645,9.228910424,0.682239732,0.597729596,179.9949956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04821565
25712,1001000,UGCA 105,0.963811244,77.26005728,35678.84781,0.824287991,16.75679571,11.4755258,0.863705672,0.826181634,100.2286641,120.0002342,111.6010318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049360132
25755,992016,Canes Venatici II Dwarf,0.903063031,83.75963827,40021.13409,0.91043635,13.77266031,13.84659742,0.819146996,0.772321826,106.5776303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187664334
25758,990025,Pegasus Dwarf Sph (And VI),0.935767701,84.01748122,19235.30585,0.882780076,18.81363792,12.28857639,0.980458927,0.814818304,83.58305997,,,46.41249457,848.1237651,92.63850223,33.61492321,48.06094956,15.41216678,359.950926,64.63634911,78.99376659,82.26245019,76.15964198,58.62454832,57.9235883,,,,,70.8408668,68.20159302,,82.92739247,,76.76502181,,,,239.0773206,403.5021913,23.13165149,19.31850148,22304.72618,7791.818567,4.169806911,97.21969179,,9.368581222,12.73129498,11.06341194,15.12993606,17.7863403,401.7784759,24.19536664,,,,101.4053222,81.82203197,109.1740071,46.61880125,4.757432188,93.01897435,,122.3954089,,,,,,,,,,40.11724819,,29.66429524,,0.125049798
25786,1002001,Aquarius Dwarf Galaxy (DDO 210),0.766958996,72.12370052,22694.63903,0.731200547,7.843323523,5.713767733,0.618318871,0.440192883,211.4558108,66.33540764,54.07994902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043964927
25833,1003002,NGC 5237,1.106770629,92.66460205,62112.88544,1.114799657,17.80412206,14.81753293,0.989399571,1.155100099,74.60431582,,117.6572982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12581571
25979,992016,Leo IV Dwarf,0.972269688,76.48995117,57744.92316,1.022635457,17.80021013,12.04526154,0.965228188,0.848477015,63.103398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199231907
25996,992016,Andromeda XXV,0.816641462,71.21205984,12800.55817,0.708331679,13.9250867,10.11301368,0.681921745,0.70047518,142.5848736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059124782
26028,995006,KKs 3,0.800804063,75.69173337,12647.86842,0.740755571,8.569725886,6.046102378,0.548980416,0.374342009,140.9908138,,,22.81461695,943.1532208,41.98779664,178.4478291,119.5345953,19.89759424,440.9746701,30.2549585,68.9667961,65.36560751,94.11863027,101.764728,105.4853001,2.3789449,88.21964672,7.210969728,47.48932804,65.14542308,32.10127827,55.08169051,93.69030623,62.06419182,33.15658267,22.65818634,1.680285612,8.694738143,295.4321902,301.0733171,68.21627544,37.89404323,23839.42199,4450.742628,19.23327983,84.84884769,22.56794701,13.75046575,4.778237126,6.548624528,9.071362709,9.308460641,858.476294,70.26198041,33857.14173,11787.7865,,94.64880672,46.38765097,48.34881356,22.47640629,9.074453349,39.50367759,90340.17747,,,,,,0.492352511,0.706765597,0.708427339,144.5768611,153.5761867,22.52275831,3.053123187,27.86442031,0.940097791,0.052114821
26094,991020,ESO 325-11,0.94464337,78.89459054,13654.64414,0.810936707,15.15006859,9.944353182,0.892289037,0.726739986,85.22522761,,,,,,,,,,,,,,,,2.516470629,42.82768321,16.91400284,37.40150518,,,83.4040184,,68.88351324,,54.26961423,2.173487403,44.85864992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077229938
26135,994009,Maffei 1,0.980172118,90.37305465,40153.05946,0.795170944,15.15383687,15.71207168,0.975183923,1.018607512,75.59665891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21016755
26138,994009,IC 1613 (UGC 668),0.664194449,60.64833076,14842.52511,0.552390013,7.64249908,4.063210094,0.340795021,0.349358531,164.697316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047367781
26203,1000000,Pegasus Dwarf Sph (And VI),0.941202498,82.81036471,36806.38576,1.019013796,18.93754126,11.92065313,1.057409004,1.00233273,51.98988594,,111.6679846,41.19864353,527.1751587,105.9584646,60.04659622,30.94441285,15.8624338,367.5011648,64.04808027,82.05439738,84.25476114,101.8585244,53.62292398,55.73446582,1.775738819,67.35016898,16.89307376,40.04553008,67.90940284,62.55516081,79.24882122,77.15833307,62.98801967,89.98331111,50.4660523,1.867398903,30.04282429,115.8593681,250.0519159,15.83170949,14.76065699,52767.36464,4346.866487,13.57725301,136.1197234,20.45294532,5.248328678,14.8722686,17.73599472,17.86223223,17.98503061,407.2352887,19.6036921,59975.25562,23298.46394,137.5950409,139.7530381,95.64728202,107.3233048,38.95307979,11.87481602,101.1334089,91159.6837,119.7125005,305.4940486,78.57806165,78.69879517,6.316579772,0.981009395,1.015472589,1.041422344,66.62417669,50.22472552,30.96915843,,19.9540842,0.439232376,0.135145262
26233,997002,Carina Dwarf (E206-G220),0.735076297,72.125713,20612.96757,0.693802407,12.75583688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.56239638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048870541
26263,996004,Antlia Dwarf,0.776864391,65.58288173,24398.01911,0.717475755,9.985271725,11.432631,0.70248026,0.652129834,140.7900984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057921968
26266,999000,Andromeda XVII,0.608933113,63.26324585,27969.06478,0.538465382,10.14503981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063064369
26275,991020,Andromeda XX,0.842857087,81.33756654,30232.58976,0.67629681,13.18141973,5.434521133,0.791493361,0.480584504,159.7302285,,,,,,,,,,,,,,,,1.900963984,80.78780157,14.81510632,59.87211423,,,68.93081452,,78.93078452,,65.47179405,2.612764612,21.89359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055173251
26285,998001,Pisces Dwarf,0.957808144,82.53129342,24691.09573,0.854452598,14.52056841,11.34618713,0.855414024,0.81439685,139.2384213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065103415
26299,999000,UGCA 292,0.840563314,83.26243046,19110.27261,0.924669738,12.89144091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05952734
26337,1000000,Pisces V (Andromeda XVI),0.689139161,67.53551975,20565.50246,0.5123013,9.571023259,4.356481443,0.506699557,0.384440361,184.3747052,94.29747696,80.65867499,14.82412078,820.3656315,72.20251035,135.4291746,90.30955469,14.72932877,432.2078448,65.23467422,65.45646577,65.9306223,108.527965,129.9914528,179.1537644,2.877717629,104.5490499,17.30605508,58.17134594,64.18742352,57.92512937,78.83319234,77.81529948,61.98227939,68.37346337,45.82314437,2.270667216,26.26914085,349.3724379,391.799443,28.82854381,13.5803817,19160.30103,6515.168986,24.5879191,106.4013735,10.45127097,7.237675145,3.964700788,5.548443003,8.504317847,11.18947965,1281.358403,93.25777447,19121.91549,19483.03313,62.86933987,74.17156857,52.55366977,68.80718076,16.46644952,,43.34880094,60838.62934,101.4235619,396.9924645,25.29797447,39.9702411,7.54337974,0.576757118,0.544233117,0.857230068,179.1957976,192.1275638,,8.020033144,,0.970573203,0.045096732
26405,1000000,Indus II,1.055823733,87.57247436,35478.76108,0.889594672,18.0342589,12.48125972,0.951647503,0.967120178,100.924078,108.9224659,137.1579078,34.10964287,1169.103906,105.7005359,58.00643644,43.61257227,20.0420337,686.630901,12.27790021,83.4967547,88.01437017,20.02025054,69.57105742,95.22157564,2.428158093,63.14055745,14.07968662,32.53278496,75.5869302,54.12710824,66.94748877,85.39428509,69.02384578,43.7026604,42.91250383,2.663826466,44.372571,123.9286192,255.3420013,16.16601733,15.0482976,24341.38397,10402.8915,15.2470747,109.2413031,19.34046628,13.04962009,12.52089885,12.53821283,19.61561649,16.40352145,488.618726,55.86940112,47974.28685,21341.75388,116.6776453,146.0127416,86.2485203,101.8811697,29.19009108,6.614812223,97.33845238,103595.4076,119.6892007,183.1562769,64.47997064,40.31136254,9.452410277,0.975801392,0.911906939,1.00697027,90.40389963,55.71525372,19.43868546,3.488754961,28.19771041,0.602527734,0.085176833
26453,995006,UGC 8508 (I Zw 060),1.016686218,85.53659045,50815.41262,0.929113956,18.5229824,8.03609396,0.939070891,0.779733171,88.49104721,,,35.99232437,692.9548667,77.10359465,77.43215976,43.30728831,28.34635379,316.0991069,58.73289738,82.57992892,87.54542645,63.13414953,59.94760839,78.20471068,2.534092311,38.86783763,13.18007286,30.81490376,62.42310142,68.48876205,74.44091826,73.65606721,68.58189175,56.40949077,55.21932378,2.43707327,32.56308073,152.1794656,243.904031,15.68035598,14.67368803,40109.60107,8850.077852,10.96564886,114.1414866,26.72057834,7.852825392,8.830022731,8.268080561,17.86917221,16.44782134,159.141858,62.18753781,39275.28326,28046.16086,147.695034,,64.23532076,48.99084341,30.79309678,6.563444911,74.75587432,89086.35037,141.5628963,,,,,0.891905981,0.9099866,1.066705616,98.70339407,64.72322473,30.72909201,4.311780982,41.41305495,0.408634525,0.130655446
26555,999000,Andromeda XXVI,0.815137912,75.4787621,22075.83682,0.69563039,12.51851549,5.825527546,0.696052809,0.60403225,168.0480389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053220729
26638,990025,IC 10 (UGC 192),0.982180018,86.88267231,39459.72176,1.058670746,18.814051,10.91204322,0.963591617,0.80659226,47.66922885,,,32.74334751,950.717888,100.5013876,82.83798328,34.37868251,27.98886153,260.0736248,74.84904246,83.5840574,91.1024577,63.8235424,49.92277001,65.70060524,,,,,69.14481677,62.62565152,,79.85716218,,57.20495452,,,,150.5672074,265.2731128,42.9872769,13.96284639,56025.32717,6809.339514,17.18115551,108.5590679,,11.85186836,12.86997765,11.98259135,16.23578837,16.43176948,315.2877642,28.82779792,,,126.1484321,,81.0574675,91.10975911,29.03934101,9.299438959,92.93996133,,,,,,,,,,,,,4.30853217,29.36916541,,0.174622986
26685,990025,Cas 1 (KK98 19),0.862251708,83.67135103,33665.27612,0.803687977,13.15426323,5.297340821,0.665712852,0.584776995,157.8787262,,,31.46153624,660.1424793,80.68828419,110.6439699,76.68738295,14.45164309,391.1578342,42.53086555,76.56780763,79.21808731,123.3471532,90.44133837,78.24077529,,,,,59.51409206,45.4124277,,84.03569314,,25.99207284,,,,245.7283767,284.9797887,24.06989259,14.50757378,29196.08358,6679.6489,16.77932911,130.9597626,,10.97260805,4.33829896,7.919916724,12.58896196,13.85272179,404.6955046,43.5117385,,,,142.9312055,36.65833001,45.88667799,26.85036467,10.69163363,50.34452599,,129.5420553,,,,,,,,,,19.67782878,3.674371107,27.93879561,,0.060629584
26699,999000,Andromeda XXIX,0.604658844,62.98925789,26023.31121,0.403265911,10.88477306,7.390675598,0.543164411,0.525017569,180.3702041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046484747
26747,990025,MB 3,1.048416169,83.32959815,50894.51732,1.205033903,13.96567576,8.591175225,0.885499085,0.681036413,60.40811409,,,45.31361713,569.5812512,118.9091625,41.23957649,49.45130421,17.11051489,517.5151882,50.1683885,86.13532115,89.25758152,54.79294544,55.41611591,61.80153048,,,,,75.35421081,68.02633091,,87.48467625,,55.37949628,,,,190.3245989,205.567493,32.38523409,14.0413438,64098.67448,7912.037915,24.37744634,392.0361963,,10.38325549,8.422305004,10.08390334,,,293.9263902,29.54753073,,,139.6090023,145.9105911,70.50661983,74.93722852,39.79154371,,48.97969168,,,,,,,,,,,,45.31680656,4.314785852,16.48524153,,0.158804836
26821,991020,Cas 1 (KK98 19),0.922480227,80.8752072,9056.880973,0.744803497,15.98816205,7.924608128,0.729636953,0.648513303,134.7134104,,,,,,,,,,,,,,,,2.696143142,43.41005159,19.61403947,40.33904917,,,68.65826362,,58.68745907,,32.46955842,2.010509651,39.91178981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060622152
26827,995006,Pisces II,0.803930102,74.49788014,26446.71812,0.703120799,14.76596986,8.364210484,0.761946609,0.578492989,159.1173571,,,28.29442335,944.0512095,89.5392223,114.7412777,65.02894117,14.48897442,363.9316919,23.34260312,76.77337384,79.69378415,92.68149298,99.37148907,148.1825121,4.357240606,53.47775702,14.27794381,35.27601012,67.5773879,53.73483048,67.66930606,88.37118734,63.53641595,57.71030612,41.97490051,3.482824533,34.31344621,183.9819914,351.8358765,31.39703671,16.63917512,27560.45623,7472.791128,13.65122171,95.20919725,20.64285812,5.094416453,8.841638553,9.705177975,,,556.277646,62.14056759,44935.06883,22035.70946,102.6438172,99.03804619,77.17565372,46.80630422,25.85127766,13.20418452,71.94442786,116001.9028,116.0569765,,,,,,,,,,25.60555193,7.700427811,14.66024668,0.769951998,0.058133913
26879,1000000,Phoenix II,0.946343446,81.02007854,26436.07278,0.687467796,13.20070354,7.289974855,0.722307585,0.616969024,154.2053786,102.4362588,72.32524943,45.54714189,1649.73971,64.41449434,80.1467282,63.75041898,19.07894017,1367.019154,167.4644152,79.28879078,82.26909562,148.926186,60.66076992,53.41376936,2.089180808,96.78583734,7.925424917,68.08348144,86.54429273,82.18410087,38.75400549,92.73540044,84.73494291,40.03458938,57.14464091,2.041404032,26.4007045,216.7523142,210.6152057,37.70399466,15.80501286,21346.14337,14970.65745,20.51579672,71.02211063,28.43306342,6.365371036,8.579114714,10.73334963,11.99706575,12.67549221,260.5929523,66.81578599,23105.02007,21978.5988,136.2395794,176.5045504,78.97233322,99.89116876,40.4026149,5.932052168,72.93238646,113987.429,,289.2396183,41.31586146,11.91838397,6.064694786,0.756473953,0.796712157,1.035529656,143.8832753,92.56905718,39.59930225,,23.99129075,0.561433463,0.06061207
26915,994009,NGC 5102,0.984110568,84.62783074,48625.81522,0.959692273,18.07043449,13.6188296,0.981457626,0.938401141,35.50674667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148900157
26922,992016,ESO 294-010,1.027223532,85.7474487,65851.04327,1.103938816,16.76520607,15.38341549,1.071254088,0.849499732,41.87889337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257361221
26995,999000,KK98 77,0.576118138,58.30041875,10688.62928,0.659976457,12.04304706,8.890951664,0.612478019,0.696592063,158.3140973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047888879
27023,1003002,Cetus Dwarf,1.070144988,89.63187212,53667.64946,1.133824235,22.20415631,10.69061552,1.000842371,0.946613619,104.6262378,123.5579045,147.273748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379398396
27073,994009,Grus I,1.004147822,86.72594109,27382.48901,0.822144203,12.99874102,12.64035797,0.838094455,0.673676607,109.1757668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078795745
27095,1002001,KKH 37 (Mai 16),0.944000839,79.34780187,20479.20393,0.890887794,17.13844182,15.08815235,0.858658212,0.967724969,146.300879,121.205624,118.0270324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09460573
27125,995006,UGCA 438 (ESO 407-018),0.924501915,83.82772231,36741.29602,0.754175715,15.0538293,,,,,,,47.20189092,683.4114777,101.1529435,78.39698602,58.84004812,13.60316401,310.3492112,44.75599611,78.37482467,77.29357388,80.00780814,126.1918689,163.1531493,3.265231394,44.50752431,20.0229191,26.12527195,47.85282463,17.2793296,56.92089874,77.02707782,40.38877345,23.24664234,24.82739981,2.555649427,36.65178971,289.0245915,285.1294672,43.29536182,11.57760258,16967.18754,5222.581234,6.914038217,153.2064294,,,,,12.79496873,12.4969383,197.4889518,72.69514195,30531.06787,15948.14675,,,,,46.77939254,23.17563378,,,111.6428707,,,,,,,,,,,,28.09575407,,0.07240909
27159,1001000,Dwingeloo 2,0.790867331,70.86929805,23675.28898,0.730698173,9.629966124,7.47671265,0.606249937,0.362855376,211.3477333,79.37517162,70.11180046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04302296
27186,992016,Carina III,0.841838255,77.28632532,20983.12038,0.532279629,15.91092827,13.85031098,0.759831948,0.868374526,128.0890004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082264554
27192,996004,Andromeda XXIII,0.836268942,71.73429341,22711.94018,0.817700447,13.42563673,7.498878587,0.738515131,0.662918854,131.3004328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065205497
27220,993012,"Sextans A (92205, DDO 75)",0.955950481,85.80925434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111217923
27253,996004,Leo IV Dwarf,0.988512634,82.29268675,59011.72864,1.044166332,17.4566891,13.76687509,1.004393996,0.961947643,96.93053074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209339872
27282,1000000,Andromeda IX,1.081525272,91.38876861,56330.23651,1.021695523,19.8435017,14.06984032,1.085519822,0.886045122,68.02138858,119.7323083,,31.07280999,381.2271319,101.3805655,40.08318438,44.32003535,31.53066527,560.6964038,69.09083392,86.88613923,87.79372865,54.19504272,37.4023403,40.70397295,3.132109008,34.91352179,17.19919913,25.03647253,55.69700329,53.19923254,87.23147799,69.98481178,60.84338363,51.60969086,43.63186727,2.452301305,42.58615371,186.8752693,261.4370314,51.04873575,17.08377614,60122.43621,9604.44702,17.54869805,88.73787202,20.74000682,6.195526455,11.34651849,11.20253704,18.78969569,18.1436337,274.552959,38.82657999,67929.52037,36872.57546,143.4626846,,99.64726265,98.24709953,29.89786911,8.823552114,96.31145784,148835.4023,114.1235777,228.7356728,124.4319215,77.47896785,8.948656046,1.13562294,1.027289683,1.058208179,72.34026799,45.76283837,25.39167096,4.922952841,25.30973705,0.458465731,0.160026914
27312,991020,Andromeda XXV,0.828779744,76.85171072,20843.79846,0.604813367,14.5181692,11.23505502,0.631647669,0.728653313,164.7892595,,,,,,,,,,,,,,,,2.549204647,76.19439845,16.59890405,55.78455706,,,63.45961192,,62.60250483,,46.26897712,2.77784481,40.40796335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059089534
27425,999000,Aquarius Dwarf Galaxy (DDO 210),0.6466093,76.97722337,18558.16986,0.615328193,10.75212942,7.244071413,0.643103718,0.427765597,174.49698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046988159
27439,992016,KKR 03 (KK98 230),0.87137831,72.13305964,29448.12329,0.871323349,,14.63127604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053884858
27445,996004,NGC 404,0.850420206,78.76659442,23348.99111,0.845186858,16.17563566,13.61343815,0.874286005,1.018590359,108.3188141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07046464
27451,996004,UGCA 133 (DDO 44),0.592455823,53.90576169,28265.72246,0.618260993,8.484364626,7.687483006,0.507868871,0.408459011,169.3160803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049257419
27470,996004,Cetus III,0.712382457,62.29705185,14109.10619,0.771250686,13.63867953,7.414969713,0.654899788,0.594745849,171.0630953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04700723
27475,1001000,IC 342,0.931356254,77.32459398,31291.63166,0.994887004,17.02337628,10.83761577,0.882532069,0.973352956,150.2208044,102.982229,141.6715109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06440577
27480,1003002,Pictor II,1.065374242,80.86673637,66781.16582,0.97452709,21.56665015,12.28294268,1.114564194,1.077895216,50.61237661,113.0465071,116.1100059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.190727582
27499,996004,KKH 12,0.469480568,51.60836304,22879.82133,0.556010866,12.14824964,4.521505576,0.523184126,0.485649366,199.6144734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046771797
27534,993012,Large Magellanic Cloud (LMC),0.687776186,62.84866014,9116.133706,0.667264204,11.34742925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051675118
27547,997002,Andromeda XX,0.941262217,83.02212117,29194.62803,0.749118948,14.31956911,6.874573877,0.729366814,0.622272025,148.3490162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053826064
27565,997002,Carina III,0.879447719,83.27204012,18265.05455,0.722672424,16.85568316,15.36030483,0.898735136,0.709986516,142.3237528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.61663018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081072409
27603,990025,KUG 1210+301B (KK98 127),0.649689029,62.80453347,16163.47536,0.469707079,11.49421925,4.416382434,0.555541399,0.433526327,148.1600128,,,29.21657123,611.2466742,30.55063036,199.3040071,136.7237974,17.36163097,510.2041004,49.31308326,66.47684883,65.89474033,81.46667133,117.0783232,166.3020933,,,,,96.8775485,86.63699678,,101.3871733,,54.35970893,,,,460.1464816,485.887665,64.41903229,39.80245577,16558.0728,4233.832512,3.394834532,76.82933402,,6.644981339,2.998359164,4.732730665,9.004713683,12.81107642,1146.854576,111.8974788,,,,107.8256106,41.72268497,50.62628816,20.22576659,,44.11324706,,122.627726,,,,,,,,,,21.67164076,3.963404863,,,0.052660477
27622,990025,UGCA 86,0.766038029,70.40894182,9858.255467,0.571457699,12.21144514,6.061972992,0.593074788,0.42311845,127.1714088,,,,676.7806592,69.39906411,143.7794992,110.7599343,13.49006773,585.9111407,65.25888016,66.28063742,66.62656771,36.70412739,131.6280769,188.1924983,,,,,62.90457223,50.57376231,,87.70091797,,93.35615567,,,,306.1342317,435.0334766,40.09915922,14.56884263,,,,,,,,,,,612.5037707,91.08247325,,,,,,,,,,,161.1426662,,,,,,,,,,,,,,0.050796069
27630,992016,NGC 5206,0.615339987,58.33843188,13517.01723,0.62022453,10.06537552,8.706903093,0.629835044,0.660800464,162.4177479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050238392
27640,991020,Andromeda XXI[57],0.931926921,76.66365722,32099.89273,0.915485446,15.77288125,11.77268846,0.907680682,0.877796179,93.31442631,,,,,,,,,,,,,,,,3.015550427,47.46613178,8.75556967,60.85564856,,,60.03092542,,69.23055195,,62.91151094,1.567045116,13.49867879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090963994
